Time Stamp,Temperature Ambient,GlobHoriz,HorizBeam,HorizDiff,WindSpeed
2015-10-24 03:00:00,-0.6,0,0,0,4.4
2015-10-24 04:00:00,-1.7,0,0,0,4.4
2015-10-24 05:00:00,-1.7,0,0,0,4.4
2015-10-24 06:00:00,-1.7,0,0,0,3.1
2015-10-24 07:00:00,-0.6,2,0,2,3.1
2015-10-24 08:00:00,0,30,0,30,3.6
2015-10-24 09:00:00,1.1,133,41,120,3.1
2015-10-24 10:00:00,1.7,185,30,173,3.1
2015-10-24 11:00:00,3.3,362,199,260,4.4
2015-10-24 12:00:00,3.9,332,114,268,6.7
2015-10-24 13:00:00,5,152,0,152,7.2
2015-10-24 14:00:00,7.2,446,441,217,7.5
2015-10-24 15:00:00,8.3,384,613,122,7.5
2015-10-24 16:00:00,8.3,229,435,99,5.3
2015-10-24 17:00:00,7.8,45,0,45,6.7
2015-10-24 18:00:00,6.7,3,0,3,5.8
2015-10-24 19:00:00,6.1,0,0,0,6.4
2015-10-24 20:00:00,6.1,0,0,0,9.7
2015-10-24 21:00:00,6.1,0,0,0,8.1
2015-10-24 22:00:00,5.6,0,0,0,6.4
2015-10-24 23:00:00,5.6,0,0,0,6.4
2015-10-25 00:00:00,6.1,0,0,0,5
2015-10-25 01:00:00,6.1,0,0,0,6.7
2015-10-25 02:00:00,5.6,0,0,0,5.3
2015-10-25 03:00:00,6.1,0,0,0,2.8
2015-10-25 04:00:00,6.1,0,0,0,3.6
2015-10-25 05:00:00,5,0,0,0,3.1
2015-10-25 06:00:00,6.1,0,0,0,2.2
2015-10-25 07:00:00,6.1,2,0,2,3.6
2015-10-25 08:00:00,6.1,23,0,23,4.4
2015-10-25 09:00:00,6.7,60,0,60,5.3
2015-10-25 10:00:00,7.8,163,8,160,6.7
2015-10-25 11:00:00,11.1,414,370,225,5
2015-10-25 12:00:00,12.8,559,741,144,3.9
2015-10-25 13:00:00,13.3,528,642,168,3.9
2015-10-25 14:00:00,14.4,323,158,241,6.7
2015-10-25 15:00:00,14.4,390,592,140,5.8
2015-10-25 16:00:00,13.9,233,526,79,5.3
2015-10-25 17:00:00,12.8,97,279,59,3.6
2015-10-25 18:00:00,10.6,3,0,3,3.9
2015-10-25 19:00:00,10.6,0,0,0,2.2
2015-10-25 20:00:00,8.3,0,0,0,0.8
2015-10-25 21:00:00,8.9,0,0,0,2.2
2015-10-25 22:00:00,8.9,0,0,0,1.7
2015-10-25 23:00:00,7.8,0,0,0,2.8
2015-10-26 00:00:00,8.3,0,0,0,0.8
2015-10-26 01:00:00,7.8,0,0,0,0.8
2015-10-26 02:00:00,7.8,0,0,0,1.7
2015-10-26 03:00:00,7.2,0,0,0,2.2
2015-10-26 04:00:00,7.8,0,0,0,1.4
2015-10-26 05:00:00,6.7,0,0,0,1.4
2015-10-26 06:00:00,7.2,0,0,0,2.2
2015-10-26 07:00:00,6.7,0,0,0,1.7
2015-10-26 08:00:00,7.2,10,0,10,2.2
2015-10-26 09:00:00,7.2,25,0,25,2.8
2015-10-26 10:00:00,8.3,65,0,65,2.2
2015-10-26 11:00:00,10,136,0,136,3.1
2015-10-26 12:00:00,11.1,209,11,203,5
2015-10-26 13:00:00,11.7,128,0,128,4.4
2015-10-26 14:00:00,12.2,163,1,163,6.7
2015-10-26 15:00:00,12.2,67,0,67,4.4
2015-10-26 16:00:00,12.8,115,20,109,5
2015-10-26 17:00:00,12.2,27,0,27,5
2015-10-26 18:00:00,11.1,1,0,1,6.4
2015-10-26 19:00:00,11.7,0,0,0,7.2
2015-10-26 20:00:00,11.7,0,0,0,8.9
2015-10-26 21:00:00,11.7,0,0,0,7.5
2015-10-26 22:00:00,10.6,0,0,0,8.1
2015-10-26 23:00:00,8.9,0,0,0,8.1
2015-10-27 00:00:00,7.8,0,0,0,8.9
2015-10-27 01:00:00,6.1,0,0,0,10.3
2015-10-27 02:00:00,5,0,0,0,11.1
2015-10-27 03:00:00,3.9,0,0,0,9.7
2015-10-27 04:00:00,3.3,0,0,0,7.2
2015-10-27 05:00:00,2.8,0,0,0,6.7
2015-10-27 06:00:00,3.3,0,0,0,5.3
2015-10-27 07:00:00,1.7,2,0,2,4.4
2015-10-27 08:00:00,3.3,36,0,36,3.6
2015-10-27 09:00:00,3.9,122,22,116,5.3
2015-10-27 10:00:00,4.4,142,3,141,4.4
2015-10-27 11:00:00,5,274,76,236,6.7
2015-10-27 12:00:00,3.9,276,12,269,3.1
2015-10-27 13:00:00,3.9,337,150,255,3.9
2015-10-27 14:00:00,6.1,154,0,154,5.3
2015-10-27 15:00:00,6.1,165,16,159,6.7
2015-10-27 16:00:00,6.1,63,0,63,8.1
2015-10-27 17:00:00,5,26,0,26,4.4
2015-10-27 18:00:00,4.4,3,0,3,3.1
2015-10-27 19:00:00,3.9,0,0,0,4.4
2015-10-27 20:00:00,3.3,0,0,0,2.8
2015-10-27 21:00:00,2.8,0,0,0,1.4
2015-10-27 22:00:00,2.8,0,0,0,0
2015-10-27 23:00:00,3.3,0,0,0,0.8
2015-10-28 00:00:00,2.2,0,0,0,0.8
2015-10-28 01:00:00,2.2,0,0,0,1.4
2015-10-28 02:00:00,1.1,0,0,0,0.8
2015-10-28 03:00:00,0.6,0,0,0,1.7
2015-10-28 04:00:00,0.6,0,0,0,3.1
2015-10-28 05:00:00,-0.6,0,0,0,3.6
2015-10-28 06:00:00,0,0,0,0,4.4
2015-10-28 07:00:00,0.6,2,0,2,4.4
2015-10-28 08:00:00,0.6,89,356,49,5
2015-10-28 09:00:00,1.1,244,630,72,4.4
2015-10-28 10:00:00,2.8,368,644,108,5.8
2015-10-28 11:00:00,2.8,453,611,149,5.3
2015-10-28 12:00:00,2.8,544,835,89,5.8
2015-10-28 13:00:00,3.9,545,849,81,5
2015-10-28 14:00:00,3.3,487,722,127,6.4
2015-10-28 15:00:00,4.4,434,764,123,5.8
2015-10-28 16:00:00,2.8,233,516,89,5.3
2015-10-28 17:00:00,2.2,78,355,35,3.1
2015-10-28 18:00:00,0.6,1,0,1,1.4
2015-10-28 19:00:00,0.6,0,0,0,0.8
2015-10-28 20:00:00,-1.1,0,0,0,0.8
2015-10-28 21:00:00,0,0,0,0,1.4
2015-10-28 22:00:00,-2.2,0,0,0,2.2
2015-10-28 23:00:00,-2.2,0,0,0,1.4
2015-10-29 00:00:00,-2.8,0,0,0,0.8
2015-10-29 01:00:00,-2.2,0,0,0,1.7
2015-10-29 02:00:00,-3.3,0,0,0,1.4
2015-10-29 03:00:00,-2.2,0,0,0,1.7
2015-10-29 04:00:00,-4.4,0,0,0,1.7
2015-10-29 05:00:00,-3.3,0,0,0,1.7
2015-10-29 06:00:00,-0.6,0,0,0,2.2
2015-10-29 07:00:00,-0.6,2,0,2,1.7
2015-10-29 08:00:00,0,34,0,34,1.4
2015-10-29 09:00:00,2.2,120,39,110,0
2015-10-29 10:00:00,4.4,254,162,189,2.2
2015-10-29 11:00:00,5.6,403,389,211,1.4
2015-10-29 12:00:00,6.1,499,585,183,1.4
2015-10-29 13:00:00,7.2,442,367,244,1.4
2015-10-29 14:00:00,6.1,345,198,247,3.1
2015-10-29 15:00:00,5.6,242,155,179,3.6
2015-10-29 16:00:00,5.6,224,485,91,3.6
2015-10-29 17:00:00,4.4,78,389,33,2.8
2015-10-29 18:00:00,2.8,5,0,5,2.2
2015-10-29 19:00:00,1.7,0,0,0,0
2015-10-29 20:00:00,1.7,0,0,0,0
2015-10-29 21:00:00,-1.7,0,0,0,1.7
2015-10-29 22:00:00,-1.1,0,0,0,2.2
2015-10-29 23:00:00,-2.2,0,0,0,0.8
2015-10-30 00:00:00,-2.8,0,0,0,1.7
2015-10-30 01:00:00,-3.3,0,0,0,3.1
2015-10-30 02:00:00,-3.9,0,0,0,2.8
2015-10-30 03:00:00,-3.9,0,0,0,2.2
2015-10-30 04:00:00,-3.9,0,0,0,3.6
2015-10-30 05:00:00,-3.3,0,0,0,2.8
2015-10-30 06:00:00,-4.4,0,0,0,2.8
2015-10-30 07:00:00,-5,2,0,2,3.9
2015-10-30 08:00:00,-2.2,74,279,45,2.8
2015-10-30 09:00:00,0.6,223,531,83,1.7
2015-10-30 10:00:00,4.4,306,364,163,2.2
2015-10-30 11:00:00,6.7,466,745,103,3.1
2015-10-30 12:00:00,7.2,533,848,79,1.7
2015-10-30 13:00:00,8.3,528,826,86,3.1
2015-10-30 14:00:00,8.3,461,758,90,3.1
2015-10-30 15:00:00,8.3,355,686,81,3.9
2015-10-30 16:00:00,7.2,225,635,54,3.9
2015-10-30 17:00:00,6.1,76,263,47,3.6
2015-10-30 18:00:00,3.9,4,0,4,3.1
2015-10-30 19:00:00,3.3,0,0,0,1.7
2015-10-30 20:00:00,1.1,0,0,0,2.2
2015-10-30 21:00:00,0.6,0,0,0,1.7
2015-10-30 22:00:00,-0.6,0,0,0,2.8
2015-10-30 23:00:00,0,0,0,0,2.8
2015-10-31 00:00:00,-1.7,0,0,0,2.2
2015-10-31 01:00:00,-1.1,0,0,0,1.7
2015-10-31 02:00:00,-1.7,0,0,0,1.7
2015-10-31 03:00:00,0.6,0,0,0,1.7
2015-10-31 04:00:00,2.2,0,0,0,0.8
2015-10-31 05:00:00,-1.7,0,0,0,0.8
2015-10-31 06:00:00,-2.2,0,0,0,1.7
2015-10-31 07:00:00,-2.2,2,0,2,1.7
2015-10-31 08:00:00,-1.7,59,277,32,1.7
2015-10-31 09:00:00,2.8,193,454,75,1.7
2015-10-31 10:00:00,6.1,326,565,105,1.7
2015-10-31 11:00:00,8.9,398,496,159,2.8
2015-10-31 12:00:00,10,451,505,183,4.4
2015-10-31 13:00:00,10,382,271,238,3.9
2015-10-31 14:00:00,10,244,65,212,3.9
2015-10-31 15:00:00,10.6,181,11,176,3.9
2015-10-31 16:00:00,9.4,88,0,88,3.9
2015-10-31 17:00:00,8.9,33,0,33,3.6
2015-10-31 18:00:00,8.3,2,0,2,1.7
2015-10-31 19:00:00,8,0,0,0,3.6
2015-10-31 20:00:00,7.2,0,0,0,1.7
2015-10-31 21:00:00,6.5,0,0,0,1.4
2015-10-31 22:00:00,5.7,0,0,0,0
2015-10-31 23:00:00,4.7,0,0,0,0
2015-11-01 00:00:00,3.5,0,0,0,0
2015-11-01 01:00:00,2.2,0,0,0,1.9
2015-11-01 02:00:00,1,0,0,0,2.5
2015-11-01 03:00:00,0.3,0,0,0,1.9
2015-11-01 04:00:00,0.1,0,0,0,1.7
2015-11-01 05:00:00,0.4,0,0,0,1.7
2015-11-01 06:00:00,0.7,0,0,0,1.7
2015-11-01 07:00:00,2.6,1,0,1,1.7
2015-11-01 08:00:00,3.3,66,239,44,0
2015-11-01 09:00:00,4.2,204,586,55,0
2015-11-01 10:00:00,5.2,332,630,89,0
2015-11-01 11:00:00,9.7,428,669,108,2.5
2015-11-01 12:00:00,10.7,464,612,143,2.5
2015-11-01 13:00:00,11.3,449,538,166,3.1
2015-11-01 14:00:00,12.3,392,417,192,3.1
2015-11-01 15:00:00,11.3,299,406,142,1.7
2015-11-01 16:00:00,11.5,133,93,109,1.7
2015-11-01 17:00:00,9.9,33,0,33,1.9
2015-11-01 18:00:00,9.2,4,0,4,1.1
2015-11-01 19:00:00,9.7,0,0,0,1.1
2015-11-01 20:00:00,9.2,0,0,0,0
2015-11-01 21:00:00,9.2,0,0,0,0
2015-11-01 22:00:00,9,0,0,0,0
2015-11-01 23:00:00,9.2,0,0,0,0
2015-11-02 00:00:00,9,0,0,0,0
2015-11-02 01:00:00,9,0,0,0,0
2015-11-02 02:00:00,9.1,0,0,0,1.1
2015-11-02 03:00:00,9,0,0,0,1.7
2015-11-02 04:00:00,9.1,0,0,0,0
2015-11-02 05:00:00,9.3,0,0,0,1.1
2015-11-02 06:00:00,9.5,0,0,0,0
2015-11-02 07:00:00,9.4,1,0,1,1.9
2015-11-02 08:00:00,9.5,31,1,31,1.1
2015-11-02 09:00:00,10,57,0,57,1.9
2015-11-02 10:00:00,11.3,179,44,162,1.9
2015-11-02 11:00:00,13.8,283,135,219,1.9
2015-11-02 12:00:00,16.1,289,99,238,2.5
2015-11-02 13:00:00,15.9,399,336,223,1.9
2015-11-02 14:00:00,16.7,288,146,218,1.9
2015-11-02 15:00:00,16.5,106,0,106,1.9
2015-11-02 16:00:00,15,43,0,43,2.5
2015-11-02 17:00:00,14.3,9,0,9,3.1
2015-11-02 18:00:00,13.7,3,0,3,2.5
2015-11-02 19:00:00,13.5,0,0,0,1.9
2015-11-02 20:00:00,13.2,0,0,0,1.1
2015-11-02 21:00:00,13.2,0,0,0,1.9
2015-11-02 22:00:00,13.2,0,0,0,1.1
2015-11-02 23:00:00,13,0,0,0,1.7
2015-11-03 00:00:00,13.4,0,0,0,1.7
2015-11-03 01:00:00,13,0,0,0,1.7
2015-11-03 02:00:00,12.9,0,0,0,1.9
2015-11-03 03:00:00,12.5,0,0,0,1.9
2015-11-03 04:00:00,12.9,0,0,0,4.7
2015-11-03 05:00:00,12.4,0,0,0,5.6
2015-11-03 06:00:00,8.1,0,0,0,11.9
2015-11-03 07:00:00,6.1,4,0,4,7.8
2015-11-03 08:00:00,4.8,18,0,18,13.3
2015-11-03 09:00:00,3.9,71,0,71,12.2
2015-11-03 10:00:00,4,78,0,78,12.2
2015-11-03 11:00:00,4.7,199,22,188,11.4
2015-11-03 12:00:00,3.9,297,90,250,8.3
2015-11-03 13:00:00,4,321,285,174,9.2
2015-11-03 14:00:00,3.4,228,187,139,9.2
2015-11-03 15:00:00,2.2,211,268,109,9.2
2015-11-03 16:00:00,1.6,43,0,43,7.2
2015-11-03 17:00:00,1,19,0,19,8.3
2015-11-03 18:00:00,0.3,0,0,0,6.7
2015-11-03 19:00:00,0.2,0,0,0,7.2
2015-11-03 20:00:00,0.3,0,0,0,8.3
2015-11-03 21:00:00,-0.7,0,0,0,7.8
2015-11-03 22:00:00,-1,0,0,0,7.8
2015-11-03 23:00:00,-1.3,0,0,0,6.7
2015-11-04 00:00:00,-1.5,0,0,0,7.8
2015-11-04 01:00:00,-1.5,0,0,0,8.6
2015-11-04 02:00:00,-1.5,0,0,0,7.8
2015-11-04 03:00:00,-1.8,0,0,0,8.3
2015-11-04 04:00:00,-1.6,0,0,0,8.3
2015-11-04 05:00:00,-1.5,0,0,0,7.8
2015-11-04 06:00:00,-1.5,0,0,0,6.7
2015-11-04 07:00:00,-1.5,0,0,0,7.2
2015-11-04 08:00:00,-1.1,35,150,23,8.3
2015-11-04 09:00:00,-0.9,74,156,36,7.2
2015-11-04 10:00:00,-0.8,134,89,101,7.8
2015-11-04 11:00:00,-0.1,91,0,91,6.1
2015-11-04 12:00:00,-0.3,65,0,65,6.1
2015-11-04 13:00:00,-1,32,0,32,6.1
2015-11-04 14:00:00,-1,170,4,168,6.7
2015-11-04 15:00:00,-0.5,75,0,75,6.1
2015-11-04 16:00:00,-0.2,56,0,56,6.1
2015-11-04 17:00:00,-0.3,20,0,20,5.6
2015-11-04 18:00:00,-0.5,4,0,4,5.6
2015-11-04 19:00:00,-0.5,0,0,0,6.1
2015-11-04 20:00:00,-0.2,0,0,0,5.6
2015-11-04 21:00:00,0,0,0,0,5.3
2015-11-04 22:00:00,0.1,0,0,0,5.6
2015-11-04 23:00:00,0.5,0,0,0,5.3
2015-11-05 00:00:00,1.2,0,0,0,4.2
2015-11-05 01:00:00,2.2,0,0,0,4.7
2015-11-05 02:00:00,1.7,0,0,0,4.7
2015-11-05 03:00:00,2.1,0,0,0,5.6
2015-11-05 04:00:00,2.1,0,0,0,6.1
2015-11-05 05:00:00,1.9,0,0,0,4.2
2015-11-05 06:00:00,2,0,0,0,6.1
2015-11-05 07:00:00,2.1,1,0,1,5.3
2015-11-05 08:00:00,2.2,23,0,23,5.3
2015-11-05 09:00:00,2.9,76,0,76,4.2
2015-11-05 10:00:00,3.2,166,36,153,5.3
2015-11-05 11:00:00,3.5,152,1,151,5.3
2015-11-05 12:00:00,3.5,127,0,127,5.6
2015-11-05 13:00:00,3.8,106,0,106,5.3
2015-11-05 14:00:00,4,89,0,89,5.3
2015-11-05 15:00:00,3.8,64,0,64,5.3
2015-11-05 16:00:00,3.7,32,0,32,4.2
2015-11-05 17:00:00,3.7,15,0,15,4.2
2015-11-05 18:00:00,3.4,3,0,3,2.5
2015-11-05 19:00:00,3.3,0,0,0,1.7
2015-11-05 20:00:00,3.5,0,0,0,1.9
2015-11-05 21:00:00,3.5,0,0,0,0.6
2015-11-05 22:00:00,3.5,0,0,0,1.7
2015-11-05 23:00:00,3.4,0,0,0,1.9
2015-11-06 00:00:00,3.4,0,0,0,0.6
2015-11-06 01:00:00,3.5,0,0,0,0
2015-11-06 02:00:00,3.4,0,0,0,0
2015-11-06 03:00:00,3.1,0,0,0,0
2015-11-06 04:00:00,2.9,0,0,0,1.7
2015-11-06 05:00:00,2.7,0,0,0,0
2015-11-06 06:00:00,2.8,0,0,0,1.1
2015-11-06 07:00:00,2.9,1,0,1,1.1
2015-11-06 08:00:00,3,15,0,15,1.1
2015-11-06 09:00:00,3.2,45,0,45,0.6
2015-11-06 10:00:00,3.7,119,0,119,0
2015-11-06 11:00:00,4.6,189,20,180,0.6
2015-11-06 12:00:00,5.4,144,0,144,0.6
2015-11-06 13:00:00,6.1,146,0,146,1.9
2015-11-06 14:00:00,6.6,73,0,73,1.1
2015-11-06 15:00:00,7,77,0,77,2.5
2015-11-06 16:00:00,7.1,42,0,42,1.7
2015-11-06 17:00:00,6.7,20,0,20,1.9
2015-11-06 18:00:00,6.2,3,0,3,1.7
2015-11-06 19:00:00,6.1,0,0,0,1.9
2015-11-06 20:00:00,6,0,0,0,3.1
2015-11-06 21:00:00,6.1,0,0,0,2.5
2015-11-06 22:00:00,6.2,0,0,0,2.5
2015-11-06 23:00:00,6.1,0,0,0,0
2015-11-07 00:00:00,6.4,0,0,0,1.1
2015-11-07 01:00:00,6.4,0,0,0,2.5
2015-11-07 02:00:00,6.5,0,0,0,2.5
2015-11-07 03:00:00,6.5,0,0,0,1.7
2015-11-07 04:00:00,6.8,0,0,0,4.2
2015-11-07 05:00:00,6.9,0,0,0,1.9
2015-11-07 06:00:00,6,0,0,0,1.9
2015-11-07 07:00:00,5.4,1,0,1,1.7
2015-11-07 08:00:00,5.7,24,0,24,2.5
2015-11-07 09:00:00,6.8,75,0,75,3.1
2015-11-07 10:00:00,8,210,167,150,3.1
2015-11-07 11:00:00,8.8,442,733,113,3.1
2015-11-07 12:00:00,9.6,499,861,71,2.5
2015-11-07 13:00:00,10.1,494,839,76,0
2015-11-07 14:00:00,10.6,429,778,77,1.7
2015-11-07 15:00:00,11.2,315,646,80,0
2015-11-07 16:00:00,10.8,176,478,64,3.6
2015-11-07 17:00:00,8.7,48,253,28,3.1
2015-11-07 18:00:00,8,2,0,2,1.7
2015-11-07 19:00:00,6.5,0,0,0,0
2015-11-07 20:00:00,4,0,0,0,1.1
2015-11-07 21:00:00,5.2,0,0,0,0
2015-11-07 22:00:00,2.6,0,0,0,1.1
2015-11-07 23:00:00,2.7,0,0,0,1.1
2015-11-08 00:00:00,2.3,0,0,0,0
2015-11-08 01:00:00,1.9,0,0,0,0
2015-11-08 02:00:00,3,0,0,0,0
2015-11-08 03:00:00,1.8,0,0,0,0
2015-11-08 04:00:00,4.2,0,0,0,1.1
2015-11-08 05:00:00,5.5,0,0,0,1.1
2015-11-08 06:00:00,5.7,0,0,0,0
2015-11-08 07:00:00,6.5,1,0,1,1.7
2015-11-08 08:00:00,7.6,25,7,24,1.9
2015-11-08 09:00:00,9.3,102,69,87,5.6
2015-11-08 10:00:00,10.9,252,329,136,4.2
2015-11-08 11:00:00,12.6,396,623,119,4.7
2015-11-08 12:00:00,14.4,454,713,103,5.3
2015-11-08 13:00:00,15.1,456,714,104,6.1
2015-11-08 14:00:00,15.8,428,697,116,5.6
2015-11-08 15:00:00,14.9,232,239,146,4.7
2015-11-08 16:00:00,14.6,77,0,77,3.1
2015-11-08 17:00:00,14,23,0,23,4.7
2015-11-08 18:00:00,12.4,2,0,2,4.2
2015-11-08 19:00:00,11.1,0,0,0,3.1
2015-11-08 20:00:00,11.1,0,0,0,3.6
2015-11-08 21:00:00,11,0,0,0,3.6
2015-11-08 22:00:00,10.9,0,0,0,2.5
2015-11-08 23:00:00,10.8,0,0,0,1.1
2015-11-09 00:00:00,9.8,0,0,0,1.1
2015-11-09 01:00:00,10.1,0,0,0,0
2015-11-09 02:00:00,10.1,0,0,0,0
2015-11-09 03:00:00,10.1,0,0,0,0
2015-11-09 04:00:00,9.5,0,0,0,0
2015-11-09 05:00:00,9.7,0,0,0,1.1
2015-11-09 06:00:00,9.5,0,0,0,1.1
2015-11-09 07:00:00,9.7,0,0,0,1.1
2015-11-09 08:00:00,9.9,27,61,23,0
2015-11-09 09:00:00,10.8,75,0,75,0
2015-11-09 10:00:00,11.6,149,26,140,0
2015-11-09 11:00:00,13.3,284,193,199,0
2015-11-09 12:00:00,14.6,396,442,180,0.6
2015-11-09 13:00:00,14.8,404,424,197,1.7
2015-11-09 14:00:00,15.2,364,501,142,4.2
2015-11-09 15:00:00,14.7,266,388,129,3.1
2015-11-09 16:00:00,13.1,112,102,89,3.6
2015-11-09 17:00:00,10.6,32,92,26,4.7
2015-11-09 18:00:00,10.2,1,0,1,4.7
2015-11-09 19:00:00,10.1,0,0,0,3.1
2015-11-09 20:00:00,9.5,0,0,0,3.6
2015-11-09 21:00:00,9,0,0,0,5.6
2015-11-09 22:00:00,7.9,0,0,0,4.2
2015-11-09 23:00:00,8,0,0,0,2.5
2015-11-10 00:00:00,7,0,0,0,1.7
2015-11-10 01:00:00,7.3,0,0,0,2.5
2015-11-10 02:00:00,7.4,0,0,0,1.9
2015-11-10 03:00:00,7.5,0,0,0,1.7
2015-11-10 04:00:00,7.5,0,0,0,1.7
2015-11-10 05:00:00,7.2,0,0,0,1.9
2015-11-10 06:00:00,5.9,0,0,0,1.1
2015-11-10 07:00:00,6.5,0,0,0,1.1
2015-11-10 08:00:00,6.9,13,0,13,1.9
2015-11-10 09:00:00,7.6,93,40,84,0
2015-11-10 10:00:00,9.1,109,0,109,0
2015-11-10 11:00:00,10.2,133,0,133,0
2015-11-10 12:00:00,11.4,178,8,174,1.1
2015-11-10 13:00:00,11.7,104,0,104,1.9
2015-11-10 14:00:00,11.3,86,0,86,3.1
2015-11-10 15:00:00,11.4,35,0,35,3.1
2015-11-10 16:00:00,11.4,31,0,31,1.9
2015-11-10 17:00:00,11.6,7,0,7,2.5
2015-11-10 18:00:00,11.5,1,0,1,3.6
2015-11-10 19:00:00,10.6,0,0,0,4.2
2015-11-10 20:00:00,11,0,0,0,4.7
2015-11-10 21:00:00,10.2,0,0,0,3.1
2015-11-10 22:00:00,9.7,0,0,0,4.7
2015-11-10 23:00:00,9.5,0,0,0,4.2
2015-11-11 00:00:00,9.4,0,0,0,4.7
2015-11-11 01:00:00,8.7,0,0,0,6.1
2015-11-11 02:00:00,8.5,0,0,0,5.3
2015-11-11 03:00:00,8.4,0,0,0,3.6
2015-11-11 04:00:00,8.2,0,0,0,2.5
2015-11-11 05:00:00,7.7,0,0,0,5.3
2015-11-11 06:00:00,6,0,0,0,6.1
2015-11-11 07:00:00,4.4,0,0,0,9.2
2015-11-11 08:00:00,3.1,7,0,7,9.2
2015-11-11 09:00:00,2.4,23,0,23,9.2
2015-11-11 10:00:00,1.5,36,0,36,8.3
2015-11-11 11:00:00,0.6,48,0,48,7.2
2015-11-11 12:00:00,0,62,0,62,7.2
2015-11-11 13:00:00,-0.3,78,0,78,7.8
2015-11-11 14:00:00,-1.1,68,0,68,9.2
2015-11-11 15:00:00,-1.5,50,0,50,9.2
2015-11-11 16:00:00,-2,29,0,29,10.8
2015-11-11 17:00:00,-2,12,0,12,10.3
2015-11-11 18:00:00,-2.3,0,0,0,11.4
2015-11-11 19:00:00,-2.3,0,0,0,10.8
2015-11-11 20:00:00,-2.7,0,0,0,13.3
2015-11-11 21:00:00,-2.7,0,0,0,11.9
2015-11-11 22:00:00,-2.9,0,0,0,9.7
2015-11-11 23:00:00,-2.9,0,0,0,10.3
2015-11-12 00:00:00,-2.6,0,0,0,10.8
2015-11-12 01:00:00,-2.6,0,0,0,12.8
2015-11-12 02:00:00,-2.7,0,0,0,10.3
2015-11-12 03:00:00,-2.7,0,0,0,10.8
2015-11-12 04:00:00,-2.7,0,0,0,8.6
2015-11-12 05:00:00,-2.3,0,0,0,11.4
2015-11-12 06:00:00,-2.5,0,0,0,11.9
2015-11-12 07:00:00,-2.3,0,0,0,10.3
2015-11-12 08:00:00,-2.7,17,0,17,10.3
2015-11-12 09:00:00,-2.9,56,0,56,12.2
2015-11-12 10:00:00,-2.6,205,155,153,11.4
2015-11-12 11:00:00,-2,364,464,165,12.8
2015-11-12 12:00:00,-1.6,487,775,118,11.4
2015-11-12 13:00:00,-1.3,516,860,106,9.2
2015-11-12 14:00:00,-0.8,446,829,88,8.3
2015-11-12 15:00:00,-0.6,327,798,53,6.1
2015-11-12 16:00:00,-1.1,185,639,47,9.7
2015-11-12 17:00:00,-1.9,47,199,34,6.7
2015-11-12 18:00:00,-3.4,1,0,1,5.6
2015-11-12 19:00:00,-3.4,0,0,0,4.7
2015-11-12 20:00:00,-4,0,0,0,3.6
2015-11-12 21:00:00,-3.9,0,0,0,3.6
2015-11-12 22:00:00,-4.8,0,0,0,3.1
2015-11-12 23:00:00,-5.6,0,0,0,2.5
2015-11-13 00:00:00,-5.3,0,0,0,3.6
2015-11-13 01:00:00,-6.4,0,0,0,3.1
2015-11-13 02:00:00,-6.7,0,0,0,2.5
2015-11-13 03:00:00,-7.2,0,0,0,1.9
2015-11-13 04:00:00,-7.4,0,0,0,1.1
2015-11-13 05:00:00,-7.3,0,0,0,1.7
2015-11-13 06:00:00,-6.5,0,0,0,0
2015-11-13 07:00:00,-5.5,0,0,0,1.9
2015-11-13 08:00:00,-5.1,36,59,32,2.5
2015-11-13 09:00:00,-4.9,91,56,80,1.7
2015-11-13 10:00:00,-4.5,164,55,146,0
2015-11-13 11:00:00,-4,324,321,188,0
2015-11-13 12:00:00,-3.5,245,61,216,0
2015-11-13 13:00:00,-3.2,258,52,233,1.9
2015-11-13 14:00:00,-3,289,130,234,1.1
2015-11-13 15:00:00,-3,220,167,163,0
2015-11-13 16:00:00,-3.1,79,4,78,0
2015-11-13 17:00:00,-2.7,31,64,27,1.7
2015-11-13 18:00:00,-3.3,1,0,1,0
2015-11-13 19:00:00,-3.6,0,0,0,0
2015-11-13 20:00:00,-4.3,0,0,0,0
2015-11-13 21:00:00,-4,0,0,0,0
2015-11-13 22:00:00,-4.4,0,0,0,1.1
2015-11-13 23:00:00,-4.6,0,0,0,1.7
2015-11-14 00:00:00,-4.4,0,0,0,1.1
2015-11-14 01:00:00,-4.2,0,0,0,1.1
2015-11-14 02:00:00,-4.2,0,0,0,1.7
2015-11-14 03:00:00,-3.8,0,0,0,1.7
2015-11-14 04:00:00,-3.2,0,0,0,2.5
2015-11-14 05:00:00,-2.4,0,0,0,1.7
2015-11-14 06:00:00,-2.3,0,0,0,1.1
2015-11-14 07:00:00,-2.1,0,0,0,1.1
2015-11-14 08:00:00,-2.6,18,0,18,3.1
2015-11-14 09:00:00,-1.8,85,34,78,1.9
2015-11-14 10:00:00,-0.3,111,0,111,0
2015-11-14 11:00:00,1.8,269,158,203,1.9
2015-11-14 12:00:00,2.3,270,98,225,2.5
2015-11-14 13:00:00,2.8,174,5,172,1.9
2015-11-14 14:00:00,2.5,59,0,59,2.5
2015-11-14 15:00:00,2.4,174,78,148,3.1
2015-11-14 16:00:00,2.4,138,297,76,2.5
2015-11-14 17:00:00,2.2,22,0,22,3.6
2015-11-14 18:00:00,1.6,1,0,1,3.1
